dataset_id,pymfe_attr_conc.mean,pymfe_attr_conc.sd,pymfe_attr_ent.mean,pymfe_attr_ent.sd,pymfe_attr_to_inst,pymfe_c1,pymfe_c2,pymfe_can_cor.mean,pymfe_can_cor.sd,pymfe_cat_to_num,pymfe_class_conc.mean,pymfe_class_conc.sd,pymfe_class_ent,pymfe_cls_coef,pymfe_cohesiveness.mean,pymfe_cohesiveness.sd,pymfe_conceptvar.mean,pymfe_conceptvar.sd,pymfe_cor.mean,pymfe_cor.sd,pymfe_cov.mean,pymfe_cov.sd,pymfe_density,pymfe_eigenvalues.mean,pymfe_eigenvalues.sd,pymfe_eq_num_attr,pymfe_f1.mean,pymfe_f1.sd,pymfe_f1v.mean,pymfe_f1v.sd,pymfe_f2.mean,pymfe_f2.sd,pymfe_f3.mean,pymfe_f3.sd,pymfe_f4.mean,pymfe_f4.sd,pymfe_freq_class.mean,pymfe_freq_class.sd,pymfe_g_mean.mean,pymfe_g_mean.sd,pymfe_gravity,pymfe_h_mean.mean,pymfe_h_mean.sd,pymfe_hubs.mean,pymfe_hubs.sd,pymfe_impconceptvar.mean,pymfe_impconceptvar.sd,pymfe_inst_to_attr,pymfe_iq_range.mean,pymfe_iq_range.sd,pymfe_joint_ent.mean,pymfe_joint_ent.sd,pymfe_kurtosis.mean,pymfe_kurtosis.sd,pymfe_l1.mean,pymfe_l1.sd,pymfe_l2.mean,pymfe_l2.sd,pymfe_l3.mean,pymfe_l3.sd,pymfe_lh_trace,pymfe_lsc,pymfe_mad.mean,pymfe_mad.sd,pymfe_max.mean,pymfe_max.sd,pymfe_mean.mean,pymfe_mean.sd,pymfe_median.mean,pymfe_median.sd,pymfe_min.mean,pymfe_min.sd,pymfe_mut_inf.mean,pymfe_mut_inf.sd,pymfe_n1,pymfe_n2.mean,pymfe_n2.sd,pymfe_n3.mean,pymfe_n3.sd,pymfe_n4.mean,pymfe_n4.sd,pymfe_nr_attr,pymfe_nr_bin,pymfe_nr_cat,pymfe_nr_class,pymfe_nr_cor_attr,pymfe_nr_disc,pymfe_nr_inst,pymfe_nr_norm,pymfe_nr_num,pymfe_nr_outliers,pymfe_ns_ratio,pymfe_num_to_cat,pymfe_p_trace,pymfe_range.mean,pymfe_range.sd,pymfe_roy_root,pymfe_sd.mean,pymfe_sd.sd,pymfe_sd_ratio,pymfe_skewness.mean,pymfe_skewness.sd,pymfe_sparsity.mean,pymfe_sparsity.sd,pymfe_t1,pymfe_t2,pymfe_t3,pymfe_t4,pymfe_t_mean.mean,pymfe_t_mean.sd,pymfe_var.mean,pymfe_var.sd,pymfe_w_lambda,pymfe_wg_dist.mean,pymfe_wg_dist.sd
synth_ellipsoidal_d3_k3,0.1299554047187049,0.031203034342883424,3.0,0.0,0.005,0.9999999999999998,0.0,0.9125125980786115,0.08335166605340763,0.0,0.17257771390730034,0.047659792803672066,1.584962500721156,0.2687882298030426,298.14,4.194059317168338,0.5324566140657362,0.05296845031890586,0.6433209263925183,0.10511958941682259,0.6443949181746097,0.10529508186825662,0.817746243739566,1.0016694493495515,1.1260144493917794,1.5918921490424491,0.1988938325982771,0.12675710418894734,0.0225320070516052,0.015095640080633146,0.00736226702786464,0.012751820551150669,0.0625,0.10825317547305482,0.0,0.0,0.3333333333333333,0.0,,,1.8087736372681316,,,0.7902862114888779,0.3063292552108703,198.64083333333335,4.190771039884758,200.0,1.7721849232912064,0.0350738779225354,3.5893155897953513,0.24639975158974825,-1.0001051332664812,0.0939184810108924,0.001002810101060218,0.0017369180453795778,0.001666666666666668,0.0028867513459481316,0.0008333333333333156,0.0014433756729740337,19.45189097481055,0.7703694444444444,1.0744927790898828,0.22835637487242,2.3440590699513755,0.41589780318678415,7.86369330146247e-11,9.736251440358787e-10,-0.2049810371051232,0.14646408475953338,-2.270728349685669,0.2391739181426492,0.9956469109258053,0.24639975158974825,0.011666666666666667,0.11661431517237704,0.08003983253106983,0.005,0.0705925315396889,0.0016666666666666668,0.0408248290463863,3,0,0,3,1.0,2,600,0.0,3,0,2.013116363923071,,1.6723059835382341,4.614787419637044,0.25938501854642887,16.767446101679056,1.0008343765826349,1.9823034764311626e-09,,0.2906981643006701,0.12535993074651322,0.0,0.0,0.02,0.005,0.005,1.0,-0.07307715822288528,0.02793708558349163,1.0016694493495513,3.9679150769195224e-09,0.015275763653961974,0.3802440123071766,0.042774358085243554
synth_ellipsoidal_d3_k5,0.1969070025756239,0.053155512425188775,3.1699062466443007,0.0,0.003,1.0000000000000002,0.0,0.9669915732619638,0.027118009496431738,0.0,0.3065100864595853,0.04362691390006941,2.3219280948873626,0.09784900289376042,495.6865,8.421810651198744,0.6734013499066819,0.036664222919937504,0.2650359124571777,0.33195660982319386,0.26530121331158474,0.33228889832318553,0.8256376376376376,1.001000999745649,0.6572564379688263,1.4441666254752625,0.053460855385400026,0.04923925259812608,0.005598061842168668,0.0033508401552353614,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,2.4576390200719778,,,0.822271282489595,0.3579384850235916,396.1865,8.421810651198744,333.3333333333333,1.0759121005733807,0.19472467631647714,3.8840364226985535,0.1946800376992715,-0.6226131058073877,0.2340292604179805,0.0,0.0,0.0,0.0,0.0,0.0,81.17809401726865,0.800714,0.9351813358101994,0.22066048336288624,2.526704033215841,0.8322993519995128,3.1858993073304496e-10,6.519077610710612e-10,-0.08143719099462032,0.0645710414722281,-1.9352798064549763,0.06910705292565054,1.60779791883311,0.19468003769927147,0.008,0.04302068100252544,0.02614608585165119,0.0,0.0,0.0,0.0,3,0,0,5,0.3333333333333333,3,1000,0.0,3,2,0.9715825039411174,,2.806688881157041,4.461983839670817,0.7795556920251148,56.83769507029636,1.0005003746854115,6.009360215169484e-10,,0.11800839915478538,0.41879238618150805,0.0,0.0,0.005,0.003,0.003,1.0,-0.014162969256932329,0.10667411202493032,1.0010009997456493,1.2024734048576131e-09,0.0001155399134681717,0.4110398318182624,0.03803206123143952
synth_ellipsoidal_d3_k8,0.09977291267369581,0.023559323831465636,3.459423167090096,0.0,0.001875,1.0,0.0,0.9344444307022332,0.056539853777063304,0.0,0.22987509767691564,0.04086776717805304,3.0,0.053174501027261734,796.091875,10.549282610045891,0.7985131634861921,0.03126739773743235,0.367724767792965,0.2274340201689514,0.3679547408986675,0.22757625657223476,0.8888735146966854,1.0006253940578897,0.7139705730352478,2.074191506123812,0.08364366402379557,0.03282027846924822,0.027555106215867632,0.05336298332245554,0.018055383743256662,0.05877509435265747,0.07267857142857141,0.220419348409887,0.053392857142857145,0.18418013309955947,0.125,0.0,,,2.8374476452941466,,,0.8749999999999923,0.3308223120140582,696.591875,10.549282610045891,533.3333333333334,1.5838155721624692,0.41108428589110985,5.013076486398923,0.22261344301527558,-0.6200070093701306,1.0913366484745362,0.008494264313197608,0.029265375656412858,0.011250000000000001,0.037357754909146404,0.007767857142857144,0.02743122110906461,40.786103906185666,0.94729296875,1.051598722912371,0.26243384438564277,2.4605931440989175,0.5135809272439977,4.249159246683121e-11,1.2048973968076034e-09,0.12081896513700485,0.29268718186142645,-1.8465793530146282,0.27015234156189644,1.446346680691173,0.22261344301527558,0.135,0.2202646750966433,0.17483940569748335,0.0825,0.2752109884799525,0.080625,0.272343471059787,3,0,0,8,0.3333333333333333,3,1600,0.0,3,1,1.391835383088738,,2.6259526923415253,4.307172497113545,0.3665609417055193,28.748856607888733,1.0003126481545106,1.74848974096891e-09,,0.26458315553311734,0.7781052107936991,0.0,0.0,0.179375,0.001875,0.001875,1.0,-0.03466463932515278,0.15558303230760825,1.0006253940578895,3.498072824172442e-09,0.0008152275997804756,0.4242141274942415,0.07671170914659875
synth_elongated_10d,0.1419248504396375,0.05218130316596621,3.1699101458728327,6.278354408827328e-06,0.01,1.0000000000000002,0.0,0.9906079501004401,0.004110051435557474,0.0,0.24682166953605883,0.06041674409677393,2.3219280948873626,0.1095525719961229,326.716,28.04553477865988,0.644943319821333,0.036783070239302426,0.38225928779071955,0.27565578211628844,0.38264192996470325,0.27593171395236743,0.8267787787787788,1.0010010016393587,1.4861399492321248,1.6881249315950095,0.07346017093798403,0.06773426382932733,0.0017351598617887781,0.00043133628505931393,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,4.543372913402441,,,0.8237083368039748,0.35494760019616683,227.216,28.04553477865988,100.0,1.4378615841269493,0.369831601338217,4.1163902206343925,0.24852462972754447,-0.9164998761219743,0.4010375262450764,0.0,0.0,0.0,0.0,0.0,0.0,246.80685305554252,0.800355,0.9574733090317435,0.23780935494160765,1.9831480860710144,0.3780422579728213,1.583859557285905e-10,7.3435675881699e-10,-0.06038746358826756,0.31725178062430187,-1.9416153073310851,0.37545674254402656,1.375448020125803,0.24852512076883354,0.007,0.12415378772596104,0.04003202332507967,0.0,0.0,0.283,0.45068183246511523,10,0,0,5,0.35555555555555557,4,1000,0.0,10,4,1.3046382702146044,,3.925267120777193,3.9247633934021,0.39919643476841066,94.2095817432728,1.0005003756317934,8.262708539809768e-10,,-0.013428713775445833,0.5987972839056145,0.0,0.0,0.005,0.01,0.004,0.4,0.0015940572477654,0.17384502455711132,1.0010010016393591,1.6533686398910163e-09,8.912229045894945e-08,0.87884963011853,0.05838534845372238
synth_elongated_2d,0.09472148064225473,1.7304634032576067e-05,3.1699062466443007,0.0,0.002,0.9999990900637318,1.5007488738394414e-06,0.8893998614382613,0.04059949703836708,0.0,0.1284963998022207,0.008415443150725344,1.5849610585062932,0.24923675716916716,498.811,2.618350579994925,0.5354968972637241,0.061552629825823296,0.5885893411882168,,0.5891785191977378,,0.830928928928929,1.0010010001342047,0.8332242525083376,1.827256468670992,0.21450951708362875,0.057068433227792155,0.040309083179719915,0.008332347098101165,0.11232759171682598,0.13193234665186235,0.21440555998277136,0.2614023063280674,0.13193853523688606,0.1851028532105226,0.3333333333333333,0.0005773502691896263,,,1.5470188559051516,,,0.7876937556340882,0.31711295069819995,332.644,2.642180940079638,500.0,1.7094463557004929,0.09570645246923476,3.8874679631966567,0.05951362344106248,-0.9808292770259162,0.08634365860455982,0.0057332200355478076,0.004385093759997409,0.011497254375815058,0.004814280259373362,0.0044977511244377695,0.006535080874873566,8.2241574983697,0.8653109999999999,1.0052656576484442,0.11622488565371764,2.435404658317566,0.1956593263664876,-4.948815330862999e-10,5.316100540690501e-10,-0.07501562312245369,0.39035805756678316,-2.1064966320991516,0.37507921912063674,0.867399341953937,0.05951362344106248,0.048,0.1136844520154423,0.14052397627457777,0.031,0.1734043513556366,0.255,0.4360793106364542,2,0,0,3,1.0,2,1000,0.0,2,0,2.6544946408463357,,1.5837125462125652,4.5419012904167175,0.1794198927541491,5.3662790987801126,1.0005003748795924,2.4464461588864505e-09,,0.08278319133885417,0.5695228443475896,0.0,0.0,0.058,0.002,0.002,1.0,-0.019282522032929898,0.15504329813343132,1.0010010001342047,4.895340562943729e-09,0.04071606426777112,0.3063901229749041,0.03440652853245133
synth_elongated_aspect10_3d,0.1856417481273036,0.01994058359186391,3.169915958164528,0.0,0.00375,1.0,0.0,0.9153309196231537,0.12944633291907942,0.0,0.2599737285156081,0.04074907468604085,2.0,0.20889855519267908,381.283125,20.068955664438583,0.5312793586363973,0.07831993238082313,0.315965438755234,0.513301894506793,0.31636088979725924,0.5139443248403326,0.818811013767209,1.0012515635409835,0.9102363296699993,1.3417818684687999,0.03256153040013492,0.015281147831939242,0.005237118840719983,0.003960558992181769,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,3.7698627031186045,,,0.8122104423620291,0.33044076986301935,281.783125,20.068955664438583,266.6666666666667,1.3935775657494862,0.1722399482449183,3.67936071442559,0.1950299336803412,-1.0080858075171226,0.2037352434651648,0.0,0.0,0.0,0.0,0.0,0.0,100.74121718990247,0.753328125,0.8973999098673463,0.1797879382690278,1.660456617673238,0.230866826791329,-2.7653489572306475e-10,9.987554583092044e-10,0.12772383292516074,0.23246523755712015,-1.9499589204788208,0.3312349440624299,1.4905552437389382,0.1950299336803412,0.0075,0.0558489008144535,0.037141532801297,0.0,0.0,0.28125,0.44989047478150046,3,0,0,4,0.3333333333333333,3,800,0.0,3,0,1.1266678786175333,,2.547004783466899,3.610415538152059,0.11533659120132059,51.612143254401495,1.0006255860915128,1.4966644997015268e-09,,-0.3019424140377828,0.5687256826856214,0.0,0.0,0.005,0.00375,0.0025,0.6666666666666666,0.07631752469743432,0.1573589796856288,1.0012515635409835,2.9952016480965973e-09,0.00016133329298479744,0.3940377687808791,0.02854932108004766
synth_elongated_aspect20_3d,0.16662736980171855,0.024488471874308294,3.169915958164528,0.0,0.00375,1.0,0.0,0.7268670669123781,0.4563001287353755,0.0,0.24752839993001322,0.04264183348050163,2.0,0.20264423700082745,382.905,19.119908665687454,0.5188514648506477,0.07970944919436103,0.46244359629369464,0.2835536915929141,0.46302237484265624,0.2839085778022894,0.8171808510638298,1.0012515652855625,0.8968708490715018,1.3829120621617086,0.03572623429722722,0.022384202282877682,0.00638329557047659,0.007087323571035489,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,2.7411413879253095,,,0.8095388970819032,0.3356853469044703,283.405,19.119908665687454,266.6666666666667,1.4377694875001907,0.3397796783933246,3.723692402290928,0.18110676911501036,-0.9887498075203881,0.25719737456020036,0.0,0.0,0.0,0.0,0.0,0.0,106.30512162265775,0.7617125,0.9017484758615494,0.43145218066934743,1.8715781370798747,0.18663164134245988,-1.4595570974051954e-10,3.3953061112445293e-10,-0.08866055558125178,0.33157501194000377,-1.7017833789189656,0.5264444349200935,1.4462235558736005,0.18110676911501036,0.0075,0.06356862760037085,0.05093411374812091,0.0,0.0,0.27125,0.4448829492666417,3,0,0,4,0.6666666666666666,3,800,0.0,3,0,1.1918575072923079,,2.001426813853251,3.5733615159988403,0.46672379283906207,64.22319633951415,1.000625586963257,1.5178176132278812e-09,,0.1512960577606711,0.7428763361929833,0.0,0.0,0.00625,0.00375,0.0025,0.6666666666666666,-0.05219463428180057,0.20727205445063931,1.0012515652855625,3.0375343047181303e-09,0.0003419774295816437,0.39462311573122494,0.032891822918801814
synth_elongated_aspect5_3d,0.15520139806534047,0.011795139828430227,3.169915958164528,0.0,0.00375,1.0,0.0,0.9701078287026972,0.027883980518600575,0.0,0.2397002648121438,0.007494469065821849,2.0,0.20370663849678428,391.57875,10.948925044818159,0.4928263171433268,0.03917918161615944,0.13475257029761892,0.1479040464408877,0.1349212216171337,0.14808915762581937,0.8182728410513141,1.0012515636875798,0.31380249415934974,1.4340028315682218,0.05347887594639164,0.04440418054010007,0.004883643593254905,0.002111269620091836,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,,,3.042681361053812,,,0.8104122413262017,0.33402105052390835,292.07875,10.948925044818159,266.6666666666667,1.85696375866731,0.114486393545818,3.775218572656018,0.02258954060912651,-1.541155929756063,0.34526632748460856,0.0,0.0,0.0,0.0,0.0,0.0,87.64497689822862,0.750103125,1.3411452786520124,0.09660603000571591,1.777120590209961,0.26192060904302156,-1.8282056165238223e-10,7.740544437873992e-10,-0.06412636612852414,0.008682851590230915,-1.6853564580281575,0.2877245385708347,1.3946973855085105,0.02258954060912651,0.0075,0.044332870434248106,0.025595389677890802,0.0,0.0,0.28,0.44927977407651326,3,0,0,4,0.0,3,800,0.0,3,0,1.272834229920613,,2.824882630669908,3.4624770482381186,0.5433824136079569,54.88387706592608,1.000625586164765,1.697423071787634e-09,,0.10449053407528786,0.05677209345268344,0.0,0.0,0.005,0.00375,0.00375,1.0,-0.04162486259148055,0.01462757506953354,1.0012515636875798,3.39696982502575e-09,8.093500059363964e-05,0.4590823461560951,0.01761343391544197
synth_grid_d15_k10_highoverlap,0.02306315106293804,0.009089619893772083,3.5849567260822406,4.596760034896314e-16,0.0075,0.9999999999999998,0.0,0.8573310963511396,0.15302217136689591,0.0,0.12691440405717777,0.01508060528596197,3.321928094887362,0.0005616522826852322,745.99625,85.47651236170239,0.8696578643170607,0.005363695045410184,0.1901151667481073,0.13978936080354146,0.19021027203933222,0.139859290586219,0.9005072536268134,1.0005002508660332,0.9128604257149397,3.415636033439585,0.24772198764355918,0.05466252746599103,0.009514591758066914,0.00265912420966809,5.553289928221755e-06,2.954582846817754e-05,0.037333333333333336,0.08802020687422757,0.0,0.0,0.1,0.0,,,4.390070362771142,,,0.8999999999993405,0.3000750281365039,646.49625,85.47651236170239,133.33333333333334,1.485674657424291,0.14960257326711568,5.934319810422464,0.13423453360804846,-0.538089242120668,0.35985831754332187,0.0,0.0,0.0,0.0,0.0,0.0,48.707786040388584,0.91811875,1.076797542598734,0.10621197618361392,2.8174991766611734,0.3808406379192282,-6.75475651708742e-11,5.108310075144736e-10,-0.029445007090301564,0.10258577682076643,-2.732249641418457,0.30277060135316264,0.9725650105471402,0.13423453360804843,0.009,0.3160950275386756,0.04367090814962539,0.0005,0.0223606797749979,0.3325,0.471226885256661,15,0,0,10,0.0380952380952381,9,2000,0.0,15,8,2.686084413077369,,6.802475758374541,5.549748818079631,0.4696234936676102,12.039210221560474,1.0002500941594723,9.164263848461828e-10,,0.08656983058465925,0.2555128163115509,0.0,0.0,0.0975,0.0075,0.006,0.8,-0.016324650956517466,0.05384972737884305,1.0005002508660332,1.8333111131385043e-09,3.0247766049300116e-07,0.9437738630959989,0.06276940431619853
synth_grid_d15_k10_lowoverlap,0.19100632275238966,0.04340838379891232,3.5849567260822406,4.596760034896314e-16,0.0075,0.9999999999999998,0.0,0.9907588192176627,0.011222124756902931,0.0,0.3948888813003773,0.052247779700347594,3.321928094887362,0.0,551.02425,23.467788079646013,0.7824173445933346,0.01864207308327341,0.28086956786692774,0.1874004111789735,0.28101007300584463,0.18749415833762162,0.9004502251125562,1.000500250453078,1.3064412729376707,1.5044626103116714,0.012338256825547135,0.010765528487765096,0.0003039000943907428,0.00016452442543547015,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,4.213850755617087,,,0.8408327178862905,0.3037094656430182,451.52425,23.467788079646013,133.33333333333334,1.6169429997603098,0.3399020337171582,4.698835201046395,0.19374955685959167,-1.0207489204246434,0.558273517546134,0.0,0.0,0.0,0.0,0.0,0.0,1505.457427318795,0.9,1.1443702763656154,0.23426905587247465,1.7733974615732828,0.32259878816833215,2.340117741065719e-11,7.590209868438688e-10,0.017693939432501794,0.25057295861327084,-1.8423961321512858,0.24890043536645018,2.2080496199232074,0.19374955685959167,0.009,0.07744607366571242,0.021479832249152807,0.0,0.0,0.325,0.46849198752079596,15,0,0,10,0.1523809523809524,9,2000,0.0,15,2,0.6235852191613883,,8.835434829390675,3.6157935937245687,0.3984773774131075,327.4002986687832,1.0002500939530465,7.002685699594294e-10,,-0.051498772107610606,0.42439023650975866,1.6683345841674394e-08,6.46143206038237e-08,0.005,0.0075,0.0035,0.4666666666666667,0.021162446481579538,0.0978986073252663,1.0005002504530782,1.4008874467624468e-09,6.459945923697986e-19,1.2405837627614809,0.06260568504294992
synth_grid_d15_k10_medoverlap,0.0669438853735513,0.016287771857894116,3.5849567260822406,4.596760034896314e-16,0.0075,0.9999999999999998,0.0,0.929425017547274,0.09832666268388643,0.0,0.2234634703902649,0.025093119308118715,3.321928094887362,0.0,590.552,33.76356214640877,0.8387018596045799,0.009875880093462002,0.27351667074078273,0.18957335101686668,0.2736534975872712,0.1896681852112282,0.9004502251125562,1.0005002503415004,1.2875421206946844,2.1812015419823205,0.0870424482038984,0.03018079771893877,0.002727589982850829,0.001006580057174612,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,5.205180032070351,,,0.8690217792033571,0.29289512170346993,491.052,33.76356214640877,133.33333333333334,1.6526118154327074,0.19888796369451772,5.383904009270594,0.13334267435201674,-0.925724767941824,0.48263348001005185,0.0,0.0,0.0,0.0,0.0,0.0,178.9470552273966,0.900015,1.1356568873171693,0.1443924248735024,2.3588932593663534,0.3153285330800089,-1.9740400603041056e-10,5.811769760517257e-10,-0.049726648007829985,0.17112688850722513,-2.109114933013916,0.2642545719980417,1.522980811699008,0.13334267435201674,0.0085,0.2038491850581494,0.034326113779359645,0.0,0.0,0.329,0.4699674826169984,15,0,0,10,0.14285714285714288,9,2000,0.0,15,1,1.3539080062886228,,7.85182282994116,4.468008192380269,0.409017947469411,48.958573554472736,1.0002500938972714,8.364311316147508e-10,,0.1709437046207902,0.31828764746469546,0.0,0.0,0.005,0.0075,0.004,0.5333333333333333,-0.03617105214581453,0.06986991176275484,1.0005002503415004,1.6732806063743258e-09,5.736472793527815e-11,1.1101933856418988,0.062184629416709845
synth_grid_d15_k3_highoverlap,0.07135418090657489,0.034744961015289406,3.0,0.0,0.025,0.9999999999999998,0.0,0.9773473711878854,0.00723231680377572,0.0,0.12463740466532043,0.0525684439587087,1.584962500721156,0.3558987612463569,204.27333333333334,7.651224937483027,0.5641147177747297,0.020229747123533467,0.4110905514248728,0.22339915442631408,0.4117768459536766,0.22377210751398333,0.8097662771285475,1.0016694490809293,1.8131074105446536,2.191989661971024,0.35417727692968337,0.22399020442410666,0.00769593020039271,0.0018578353369432849,3.834209435107442e-09,6.641045548466053e-09,0.0016666666666666668,0.002886751345948129,0.0,0.0,0.3333333333333333,0.0,,,4.438279432090715,,,0.7976271499679464,0.29456852229196906,104.92166666666667,7.5886634084072435,40.0,1.578525764743487,0.16085010035121763,3.8618922562675544,0.3048468078044208,-0.7250539057589638,0.3443030704438773,0.0,0.0,0.0,0.0,0.0,0.0,45.021478665952806,0.6875916666666666,1.0654697952828465,0.09594098247254193,2.531639544169108,0.2647496922550245,-2.1296566248767907e-10,1.1202736646446542e-09,-0.07130449916779374,0.18483507010224395,-2.3559577067693076,0.46674762380943835,0.7230702444536017,0.3048468078044208,0.006666666666666667,0.28223557213684797,0.04270514905337093,0.0,0.0,0.25,0.43337399749274075,15,0,0,3,0.40952380952380957,2,600,4.0,15,3,3.148974491775682,,1.9104680743420905,4.887597250938415,0.5790428342798758,27.760744675350498,1.0008343764484355,2.005631835205773e-09,,0.12703473478958724,0.26652343686780755,0.0,0.0,0.03833333333333333,0.025,0.018333333333333333,0.7333333333333333,-0.03104750845340378,0.07004024599946243,1.0016694490809288,4.014610589217056e-09,0.0019040644445479206,0.9976708937283351,0.06142795506157201
synth_grid_d15_k3_lowoverlap,0.1633160436287871,0.0424766847638459,3.0,0.0,0.025,0.9999999999999998,0.0,0.9992021639041464,2.1255347143197823e-05,0.0,0.21689516662748423,0.04037224795036499,1.584962500721156,0.34374631873655104,149.78291666666667,0.8845972795386428,0.2713958371532924,0.016282209466265275,0.5929704238382801,0.28627868217312236,0.593960357916109,0.28675660996532404,0.8087479131886477,1.001669449328531,2.552161211902519,1.2719931127432722,0.03552609338118898,0.05938856108179152,0.0002613659768204443,1.3692734381693707e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,,6.443865675792599,,,0.7853931816179541,0.312001740660426,50.282916666666665,0.8845972795386428,40.0,2.125171012679736,0.17380619585083779,3.3389160521653847,0.20313090183943722,-1.401001978031916,0.16409782604635392,0.0,0.0,0.0,0.0,0.0,0.0,1252.335428550761,0.6666666666666667,1.0110282253426217,0.4559053960000269,1.5773927529652914,0.43857234375138304,-1.6546336054388016e-10,1.1203255818748391e-09,0.08864067133205632,0.36677167873509586,-1.584450117746989,0.24710480555040543,1.2460464485557723,0.2031309018394372,0.006666666666666667,0.05808187507715992,0.00980255045708683,0.0,0.0,0.24333333333333335,0.4294526806262252,15,0,0,3,0.6285714285714287,2,600,0.0,15,0,1.4076149035031114,,1.9968099291532468,3.16184287071228,0.5663608326720985,637.9777150699521,1.0008343765721333,1.3908147171176757e-09,,-0.09969343797534064,0.4679978276774549,0.0,0.0,0.005,0.025,0.0033333333333333335,0.13333333333333333,0.02683543207486326,0.12706206740273102,1.0016694493285307,2.7839503524137066e-09,2.5432358635033623e-06,0.7831032726134122,0.03353943648428377
synth_grid_d15_k3_medoverlap,0.12700398711650487,0.031920760674313764,3.0,0.0,0.025,0.9999999999999998,0.0,0.9922842734632437,0.005665937105476039,0.0,0.17287231703140013,0.04435427137984175,1.584962500721156,0.3484562701839823,189.83208333333334,9.174944323097668,0.44243729919748376,0.04918176567507297,0.6052026663676284,0.2742143357828266,0.6062130212776226,0.2746721227988485,0.8090929326655537,1.0016694485761954,2.5755207644541365,1.5773569204693576,0.12248301279521585,0.13907257692192554,0.00224309916603228,0.0012945961822186883,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,,,6.711257511880865,,,0.7952600252008278,0.2978721398664276,90.33208333333333,9.174944323097668,40.0,1.891809164484342,0.1666406456875011,3.5801407763840065,0.23934767718016917,-1.2083119491677592,0.2379613564259321,0.0,0.0,0.0,0.0,0.0,0.0,175.9524108364785,0.6666666666666667,0.8772090322424473,0.2382959945808639,1.8701327403386434,0.27441456817218113,4.103640094399438e-12,1.0960666499634218e-09,0.06822921509544054,0.3754114151681127,-1.9919487396876017,0.3942917937429618,1.0048217243371496,0.23934767718016917,0.006666666666666667,0.16512965119169207,0.041513916695718564,0.0,0.0,0.26666666666666666,0.44258561386269585,15,0,0,3,0.6380952380952382,2,600,0.0,15,0,1.9856042393778945,,1.9692882615682379,3.8620814800262453,0.5483337535864788,134.04664236767636,1.000834376196279,1.250155370974654e-09,,-0.08880838119421333,0.47912163924914003,0.0,0.0,0.005,0.025,0.008333333333333333,0.3333333333333333,0.023341432827707013,0.13070276171495063,1.0016694485761952,2.502396893156574e-09,0.00017258399752720005,0.9620103378580483,0.04725925736349051
synth_grid_d15_k6_highoverlap,0.03466035575778423,0.018159546838811824,3.321928094887362,0.0,0.0125,1.0,0.0,0.9136463915432882,0.05703188244545224,0.0,0.12736839241320402,0.039477690710472337,2.584962500721156,0.06181255567126098,438.12958333333336,47.38453636717362,0.7864198278123999,0.011535109475267447,0.2666814615450608,0.1909994463889905,0.26690388138045634,0.1911587453676384,0.8456602724492632,1.0008340280087835,1.269436874920198,3.146555524946253,0.3139155452847984,0.14702909511331413,0.011680239365873452,0.004693101263535501,4.481340706892729e-05,0.00011979246865384569,0.0475,0.0852674364237938,0.0,0.0,0.16666666666666666,0.0,,,4.80155555103356,,,0.840475722712211,0.35740371804766785,338.6308333333333,47.38398068609551,80.0,1.4497706438104312,0.16058349081507955,5.085369258950933,0.25347334098319046,-0.4745105914168871,0.3838935269297823,0.0,0.0,0.0,0.0,0.0,0.0,40.72431517462883,0.8861076388888889,1.0341646234197355,0.11933414619100569,2.6693641185760497,0.4806877943008088,1.2685915054236023e-10,7.730018317091206e-10,0.035081305215862814,0.12772134141421657,-2.710898431142171,0.3451098695822986,0.8215213366575855,0.2534733409831904,0.008333333333333333,0.33664382362554307,0.04629281856917633,0.0,0.0,0.30416666666666664,0.4602453987582284,15,0,0,6,0.14285714285714288,5,1200,1.0,15,8,3.043629722878348,,4.186759186361446,5.380262549718221,0.4818989926963151,17.40409271269804,1.0004169270902925,8.792245976416e-10,,-0.07287693552933498,0.389058326641043,0.0,0.0,0.2025,0.0125,0.01,0.8,0.01884083280580011,0.08253029086906023,1.0008340280087837,1.7591823153078561e-09,4.3822311767138766e-05,0.952063714653333,0.07121022161364203
